time,latitude,longitude,height
886.0223901,52.8377022,0.664617,784.575
886.13588,52.8377306,0.6646252,785.123
886.2493401,52.8377592,0.6646333,785.693
886.325,52.8377876,0.6646415,786.26
886.4384601,52.8378162,0.6646496,786.835
886.55196,52.8378449,0.6646577,787.357
886.62761,52.8378734,0.6646657,787.865
886.74123,52.8379021,0.6646739,788.344
886.8545702,52.8379308,0.6646819,788.824
886.9302201,52.8379596,0.6646901,789.25
887.04372,52.8379884,0.6646981,789.644
887.11937,52.8380171,0.6647061,790.049
887.23283,52.8380459,0.6647141,790.405
887.3463001,52.8380746,0.6647217,790.785
887.4219501,52.8381036,0.6647293,791.114
887.5732901,52.8381324,0.6647367,791.451
887.6489401,52.8381613,0.6647441,791.79
887.7246301,52.83819,0.6647515,792.069
887.8380601,52.8382188,0.6647588,792.357
887.9516201,52.8382475,0.6647659,792.644
888.0272701,52.8382763,0.6647729,792.971
888.1407301,52.838305,0.6647799,793.294
888.2920401,52.8383338,0.6647867,793.66
888.32985,52.8383627,0.6647935,794.041
888.4433501,52.8383916,0.6648001,794.424
888.5190902,52.8384205,0.6648067,794.861
888.6704299,52.8384495,0.6648133,795.247
888.74596,52.8384785,0.6648198,795.68
888.8215802,52.8385075,0.6648263,796.081
888.93507,52.8385365,0.6648327,796.462
889.04863,52.8385656,0.6648392,796.864
889.1242201,52.8385947,0.6648457,797.244
889.23772,52.8386238,0.6648523,797.596
889.3511801,52.838653,0.6648588,797.95
889.42693,52.8386821,0.6648654,798.298
889.5403001,52.8387114,0.664872,798.639
889.6539202,52.8387406,0.6648788,798.947
889.7672901,52.8387698,0.6648854,799.259
889.8429401,52.8387992,0.6648922,799.524
889.9565601,52.8388284,0.664899,799.766
890.0320601,52.8388577,0.6649058,800.039
890.1458302,52.8388869,0.6649126,800.322
890.25911,52.8389162,0.6649194,800.609
890.3348601,52.8389455,0.6649262,800.873
890.44823,52.8389748,0.664933,801.123
890.5241301,52.8390042,0.6649396,801.361
890.6375,52.8390337,0.6649466,801.578
890.7508399,52.8390632,0.6649534,801.752
890.8643401,52.8390927,0.6649601,801.943
890.93999,52.8391222,0.6649669,802.125
891.0534501,52.8391518,0.6649737,802.29
891.12923,52.8391814,0.6649804,802.474
891.2426,52.8392111,0.664987,802.7
891.3561001,52.8392409,0.6649936,802.883
891.43172,52.8392706,0.6649999,803.106
891.5830901,52.8393004,0.6650061,803.35
891.6208701,52.8393304,0.6650122,803.56
891.7343299,52.8393604,0.665018,803.777
891.8478301,52.8393903,0.6650239,803.99
891.9235101,52.8394204,0.6650297,804.234
892.0369701,52.8394506,0.6650353,804.447
892.15044,52.8394807,0.6650408,804.633
892.2639601,52.8395109,0.6650463,804.826
892.3396201,52.8395412,0.6650517,805.033
892.4530799,52.8395715,0.6650569,805.181
892.5287302,52.8396016,0.665062,805.346
892.6422,52.8396317,0.6650668,805.528
892.7557201,52.8396618,0.6650718,805.706
892.8313501,52.8396919,0.6650765,805.897
892.9448102,52.8397222,0.6650812,806.044
893.0204601,52.8397524,0.6650861,806.195
893.13393,52.8397827,0.6650909,806.406
893.24754,52.8398129,0.6650957,806.624
893.3230801,52.839843,0.6651007,806.847
893.4365401,52.8398733,0.665106,807.078
893.55019,52.8399035,0.6651111,807.366
893.70134,52.8399336,0.6651164,807.654
893.7391801,52.839964,0.6651219,807.893
893.85271,52.8399941,0.6651275,808.166
893.9283001,52.8400243,0.6651332,808.467
894.0418901,52.8400543,0.6651393,808.748
894.1552901,52.8400843,0.6651452,809.012
894.2309401,52.8401145,0.6651511,809.309
894.34462,52.8401448,0.6651575,809.558
894.4579601,52.8401749,0.6651641,809.775
894.5336201,52.8402051,0.6651709,809.98
894.6473901,52.8402352,0.6651781,810.205
894.7606101,52.8402652,0.6651855,810.407
894.8362601,52.840295,0.6651931,810.647
894.9497499,52.840325,0.665201,810.846
895.02544,52.8403548,0.6652093,811.07
895.13887,52.8403844,0.6652178,811.292
895.2523401,52.8404141,0.6652267,811.529
895.3280501,52.8404436,0.6652362,811.749
895.4795101,52.840473,0.665246,811.988
895.55495,52.8405024,0.6652558,812.261
895.6306,52.8405316,0.6652664,812.499
895.7440701,52.8405606,0.6652772,812.714
895.85759,52.8405897,0.6652884,812.924
895.9332402,52.8406187,0.6652998,813.131
896.04671,52.8406477,0.6653114,813.3
896.12239,52.8406767,0.6653232,813.51
896.2358601,52.8407056,0.6653352,813.679
896.3493202,52.8407345,0.6653474,813.861
896.42507,52.8407633,0.6653599,813.977
896.5385001,52.840792,0.6653724,814.09
896.6519902,52.8408211,0.665385,814.229
896.7276502,52.8408499,0.6653975,814.282
896.84111,52.8408787,0.6654101,814.347
896.9547901,52.8409077,0.6654228,814.429
897.0302901,52.8409366,0.6654352,814.499
897.14378,52.8409656,0.6654476,814.561
897.2572501,52.8409947,0.6654597,814.707
897.3329,52.8410238,0.6654717,814.864
897.44643,52.841053,0.6654837,815.043
897.5220201,52.8410822,0.6654956,815.22
897.63551,52.8411114,0.6655073,815.373
897.74898,52.8411406,0.665519,815.496
897.82463,52.8411701,0.6655303,815.636
897.9381599,52.8411996,0.6655416,815.728
898.05162,52.841229,0.6655527,815.868
898.12727,52.8412584,0.6655637,815.959
898.2407401,52.8412879,0.6655743,816.064
898.3922601,52.8413175,0.6655849,816.15
898.42995,52.8413471,0.6655955,816.233
898.5434101,52.8413767,0.6656058,816.353
898.6568801,52.8414063,0.6656162,816.502
898.7325602,52.8414359,0.6656266,816.649
898.84606,52.8414655,0.6656371,816.812
898.9217701,52.8414952,0.6656472,816.987
899.0351701,52.8415248,0.6656573,817.161
899.14867,52.8415544,0.6656673,817.311
899.2242901,52.8415841,0.665677,817.515
899.33778,52.8416138,0.6656868,817.726
899.45134,52.8416436,0.6656965,817.94
899.52705,52.8416734,0.6657058,818.172
899.6404901,52.8417032,0.6657153,818.335
899.7539802,52.841733,0.6657248,818.499
899.8296402,52.8417629,0.6657343,818.617
899.9431,52.8417928,0.6657436,818.738
900.01875,52.8418227,0.6657528,818.804
900.17012,52.8418526,0.665762,818.882
900.2457101,52.8418825,0.6657711,818.925
900.35918,52.8419125,0.6657801,818.983
900.43483,52.8419424,0.6657891,819.054
900.5483301,52.8419723,0.6657978,819.148
900.62398,52.8420023,0.6658064,819.294
900.7374401,52.8420321,0.6658151,819.397
900.85097,52.8420621,0.6658236,819.53
900.92659,52.842092,0.6658322,819.648
901.0400901,52.8421219,0.6658405,819.758
901.15358,52.8421518,0.6658488,819.867
901.2292302,52.8421817,0.665857,819.948
901.3427901,52.8422117,0.665865,820.015
901.4561901,52.8422415,0.6658732,820.016
901.5696599,52.8422715,0.6658814,820.006
901.6454301,52.8423014,0.6658894,819.98
901.75881,52.8423313,0.6658971,819.973
901.83446,52.8423612,0.665905,819.913
901.9479201,52.8423911,0.6659128,819.844
902.0235801,52.8424211,0.6659203,819.787
902.1371601,52.842451,0.6659278,819.743
902.25054,52.8424811,0.6659352,819.735
902.32619,52.8425111,0.6659425,819.713
902.4396501,52.8425411,0.6659495,819.69
902.5531499,52.8425711,0.6659565,819.693
902.66664,52.8426012,0.6659634,819.708
902.7423,52.8426313,0.6659702,819.761
902.8557601,52.8426615,0.6659767,819.804
902.9314101,52.8426917,0.6659833,819.867
903.0450001,52.8427218,0.6659894,819.955
903.1206801,52.842752,0.6659956,820.093
903.2341201,52.8427822,0.6660016,820.221
903.34758,52.8428122,0.6660073,820.39
903.4232302,52.8428423,0.6660132,820.521
903.5367301,52.8428725,0.6660188,820.691
903.6502202,52.8429026,0.6660244,820.897
903.7258801,52.8429328,0.6660298,821.088
903.83937,52.8429627,0.6660352,821.281
903.9528401,52.8429929,0.6660403,821.528
904.06633,52.8430229,0.6660453,821.827
904.1419501,52.8430532,0.6660502,822.114
904.25545,52.8430835,0.666055,822.454
904.3311,52.8431137,0.6660595,822.836
904.4446001,52.8431438,0.6660638,823.244
904.5583401,52.8431738,0.6660679,823.729
904.6337101,52.8432035,0.6660719,824.297
904.7472701,52.8432332,0.666076,824.894
904.8229201,52.8432626,0.6660799,825.42
904.9363902,52.8432919,0.6660839,825.992
905.04988,52.843321,0.6660877,826.58
905.1634099,52.84335,0.6660919,827.175
905.2390602,52.8433791,0.6660957,827.821
905.3525901,52.843408,0.6660993,828.537
905.4660201,52.843437,0.6661032,829.264
905.5418301,52.8434658,0.666107,829.983
905.65517,52.8434945,0.6661109,830.706
905.7307901,52.8435232,0.6661146,831.424
905.84429,52.8435519,0.6661184,832.119
905.9577801,52.8435806,0.6661221,832.845
906.0334601,52.8436093,0.6661258,833.567
906.1468999,52.8436378,0.6661295,834.329
906.2225502,52.8436664,0.6661331,835.051
906.33617,52.8436947,0.6661367,835.783
906.4495101,52.8437227,0.6661404,836.576
906.56304,52.8437507,0.6661443,837.414
906.63872,52.8437786,0.6661481,838.152
906.7522101,52.8438064,0.6661519,838.931
906.8278401,52.8438341,0.6661561,839.658
906.9414201,52.8438618,0.66616,840.352
907.0548,52.8438894,0.6661642,841.033
907.1305702,52.8439168,0.6661685,841.711
907.28179,52.8439443,0.6661731,842.341
907.3196301,52.8439716,0.6661777,842.961
907.43309,52.8439989,0.6661827,843.588
907.5465901,52.844026,0.6661878,844.181
907.66008,52.8440531,0.6661933,844.758
907.7357302,52.8440803,0.6661985,845.349
907.8492,52.8441073,0.6662041,845.903
907.92485,52.8441343,0.6662099,846.446
908.0383801,52.8441613,0.6662157,846.982
908.15184,52.8441879,0.6662215,847.495
908.2274899,52.8442148,0.6662275,848.011
908.34096,52.8442413,0.6662336,848.458
908.45455,52.8442679,0.6662397,848.821
908.5302,52.8442949,0.6662458,849.098
908.6436601,52.8443217,0.6662517,849.34
908.7950301,52.8443484,0.6662578,849.575
908.83287,52.8443754,0.6662637,849.74
908.9463401,52.8444023,0.6662695,849.73
909.0598001,52.8444291,0.6662753,849.736
909.1733902,52.8444559,0.6662809,849.78
909.24913,52.8444825,0.6662866,849.845
909.3246901,52.844509,0.666292,850.01
909.43819,52.8445354,0.6662975,850.141
909.5518,52.8445617,0.6663027,850.261
909.6273401,52.8445881,0.6663081,850.414
909.7409201,52.8446144,0.6663132,850.56
909.8543901,52.8446401,0.6663186,850.757
909.9300401,52.8446662,0.666324,850.96
910.04353,52.8446924,0.6663294,851.108
910.11919,52.8447185,0.6663346,851.254
910.23265,52.8447447,0.6663395,851.441
910.3461502,52.8447707,0.6663447,851.577
910.45961,52.8447968,0.6663501,851.717
910.57323,52.8448229,0.6663552,851.89
910.6487901,52.844849,0.6663605,852.076
910.7244401,52.8448753,0.6663661,852.203
910.8380601,52.8449016,0.6663717,852.363
910.9514301,52.8449279,0.6663776,852.533
911.0270901,52.8449542,0.6663833,852.758
911.1405501,52.8449804,0.6663889,852.969
911.2918601,52.8450066,0.6663945,853.197
911.3297,52.8450328,0.6664002,853.356
911.4431601,52.845059,0.6664058,853.56
911.5566602,52.8450854,0.6664113,853.72
911.67015,52.8451116,0.6664169,853.883
911.7458,52.8451379,0.6664222,854.075
911.82146,52.8451641,0.6664274,854.214
911.9349201,52.8451902,0.6664328,854.363
912.04845,52.8452165,0.6664381,854.503
912.1241,52.8452428,0.6664433,854.633
912.23757,52.845269,0.6664487,854.778
912.35112,52.8452954,0.6664539,854.9
912.46474,52.8453217,0.6664592,855.05
912.5402701,52.8453481,0.6664642,855.186
912.6538901,52.8453744,0.6664692,855.291
912.76723,52.8454008,0.6664741,855.389
912.84288,52.8454272,0.6664789,855.429
912.9563501,52.8454537,0.6664837,855.492
913.06987,52.8454803,0.6664884,855.546
913.14555,52.8455068,0.6664931,855.638
913.2590201,52.8455335,0.6664977,855.758
913.3346701,52.8455601,0.6665024,855.869
913.4481699,52.8455868,0.6665069,855.95
913.5617502,52.8456135,0.6665115,856.001
913.63731,52.8456404,0.6665161,856.02
913.7508101,52.8456672,0.6665207,856.059
913.8264601,52.8456941,0.6665253,856.14
913.93993,52.8457209,0.66653,856.196
914.0534501,52.8457478,0.6665346,856.266
914.16695,52.8457746,0.6665394,856.328
914.2426,52.8458015,0.6665442,856.399
914.35606,52.8458286,0.6665487,856.4
914.4318101,52.8458557,0.6665535,856.448
914.5451801,52.8458827,0.6665581,856.511
914.6208,52.8459098,0.6665632,856.533
914.7342701,52.8459368,0.6665683,856.57
914.8478601,52.845964,0.6665735,856.625
914.9235101,52.845991,0.6665788,856.653
915.03706,52.8460182,0.6665844,856.679
915.15044,52.8460455,0.6665902,856.719
915.26405,52.8460726,0.6665959,856.724
915.3396201,52.8460998,0.666602,856.768
915.4530799,52.8461269,0.6666083,856.793
915.5287302,52.8461541,0.6666147,856.786
915.6422901,52.8461813,0.6666215,856.798
915.7557499,52.8462083,0.6666284,856.803
915.8314102,52.8462353,0.6666356,856.817
915.9828,52.8462623,0.6666431,856.79
916.0584002,52.8462893,0.6666507,856.761
916.1340501,52.8463164,0.6666586,856.73
916.24751,52.8463435,0.666667,856.672
916.3610101,52.8463704,0.6666756,856.591
916.4366601,52.8463973,0.6666844,856.52
916.5501301,52.8464242,0.6666934,856.421
916.6257801,52.8464511,0.6667027,856.332
916.73927,52.846478,0.6667126,856.201
916.8527701,52.8465048,0.666722,856.085
916.9284201,52.8465315,0.6667319,855.972
917.0419199,52.8465583,0.666742,855.837
917.1554101,52.846585,0.6667526,855.738
917.23106,52.8466115,0.666763,855.607
917.3445601,52.8466382,0.6667735,855.515
917.45802,52.8466648,0.6667846,855.431
917.53368,52.8466912,0.6667956,855.4
917.6471701,52.8467178,0.6668066,855.359
917.7606699,52.8467443,0.6668177,855.389
917.8364701,52.8467708,0.6668291,855.419
917.94981,52.8467971,0.6668406,855.404
918.02547,52.8468235,0.6668522,855.428
918.13921,52.8468498,0.6668639,855.459
918.25243,52.846876,0.6668759,855.526
918.3280799,52.8469022,0.666888,855.581
918.47948,52.8469283,0.6669003,855.691
918.5550401,52.8469544,0.6669126,855.778
918.63081,52.8469805,0.6669252,855.868
918.74419,52.8470065,0.6669379,855.968
918.85765,52.8470325,0.6669507,856.027
918.9333,52.8470584,0.6669636,856.108
919.0467701,52.8470842,0.6669767,856.22
919.1224201,52.84711,0.66699,856.306
919.2360702,52.8471359,0.6670037,856.379
919.34938,52.8471616,0.6670172,856.484
919.42503,52.8471872,0.6670308,856.635
919.57634,52.8472128,0.6670446,856.749
919.6519902,52.8472383,0.6670585,856.86
919.7276502,52.8472637,0.6670727,856.982
919.84111,52.8472892,0.6670869,857.101
919.9546402,52.8473145,0.6671012,857.219
920.06831,52.8473399,0.6671156,857.347
920.1437201,52.8473652,0.6671302,857.467
920.25722,52.8473904,0.6671447,857.584
920.3707402,52.8474156,0.6671594,857.711
920.4464002,52.8474407,0.6671742,857.871
920.5220501,52.8474658,0.6671891,858.02
920.6733601,52.8474908,0.667204,858.187
920.7490101,52.8475158,0.6672191,858.328
920.8246601,52.8475407,0.6672342,858.515
920.9381301,52.8475656,0.6672495,858.65
921.0516801,52.8475905,0.6672649,858.8
921.1272399,52.8476153,0.6672804,858.944
921.2407401,52.8476402,0.667296,859.11
921.3542001,52.8476649,0.6673116,859.293
921.4298601,52.8476897,0.6673274,859.476
921.54335,52.8477143,0.6673431,859.665
921.6568501,52.8477389,0.667359,859.846
921.7325001,52.8477634,0.667375,860.02
921.8459899,52.8477879,0.667391,860.227
921.9216201,52.8478123,0.6674074,860.375
922.0351701,52.8478366,0.6674237,860.529
922.1486402,52.8478609,0.6674401,860.683
922.2242901,52.847885,0.6674566,860.833
922.3380301,52.8479091,0.6674732,860.958
922.4512501,52.8479332,0.6674901,861.085
922.5269001,52.8479573,0.6675069,861.221
922.6404002,52.8479811,0.6675239,861.351
922.75386,52.8480049,0.6675412,861.499
922.8673601,52.8480286,0.6675583,861.647
922.9430101,52.8480523,0.6675757,861.782
923.0565,52.8480758,0.6675932,861.918
923.13219,52.8480993,0.6676105,862.061
923.24562,52.8481227,0.6676282,862.238
923.3213401,52.8481461,0.6676462,862.416
923.4347701,52.8481692,0.667664,862.597
923.5482302,52.8481924,0.6676817,862.803
923.6238902,52.8482155,0.6676996,862.992
923.73735,52.8482384,0.6677177,863.185
923.8508801,52.8482614,0.6677356,863.417
923.92659,52.8482844,0.667754,863.518
924.04002,52.8483072,0.6677723,863.653
924.1535201,52.8483299,0.6677905,863.815
924.26701,52.8483527,0.6678087,863.956
924.34267,52.8483754,0.6678266,864.132
924.4183199,52.8483982,0.6678445,864.304
924.53179,52.848421,0.6678624,864.507
924.64534,52.8484437,0.6678801,864.705
924.7590201,52.8484663,0.6678978,864.919
924.83446,52.8484891,0.6679156,865.126
924.9479501,52.8485117,0.6679331,865.375
925.06142,52.8485344,0.6679504,865.636
925.1370699,52.848557,0.667968,865.893
925.25054,52.8485797,0.6679857,866.142
925.3640602,52.8486024,0.6680031,866.392
925.4397101,52.8486249,0.6680207,866.68
925.5532401,52.8486475,0.6680381,866.926
925.62883,52.8486699,0.6680554,867.174
925.7423301,52.8486921,0.668073,867.437
925.8557901,52.8487145,0.6680904,867.68
925.9314401,52.8487367,0.6681077,867.912
926.04497,52.8487589,0.6681247,868.136
926.12059,52.8487808,0.6681418,868.389
926.23421,52.8488031,0.6681589,868.666
926.3475502,52.8488251,0.6681763,868.926
926.46105,52.848847,0.6681932,869.197
926.5367,52.8488688,0.6682102,869.506
926.6501601,52.8488907,0.6682271,869.811
926.7258201,52.8489124,0.6682443,870.097
926.83934,52.8489341,0.6682614,870.409
926.95281,52.8489558,0.6682786,870.704
927.0286701,52.8489774,0.6682957,870.987
927.1419501,52.848999,0.668313,871.267
927.25545,52.8490206,0.6683302,871.53
927.3311901,52.8490422,0.6683476,871.797
927.4445701,52.8490637,0.6683651,872.075
927.55812,52.8490852,0.6683826,872.335
927.63377,52.8491067,0.6684004,872.579
927.7472401,52.8491281,0.6684182,872.846
927.82289,52.8491495,0.668436,873.107
927.9363902,52.8491708,0.6684539,873.321
928.04988,52.8491921,0.6684722,873.542
928.12554,52.8492132,0.6684906,873.752
928.2769001,52.8492342,0.6685091,873.97
928.35256,52.8492552,0.6685276,874.179
928.42821,52.849276,0.6685464,874.346
928.5416701,52.8492968,0.6685653,874.477
928.65523,52.8493175,0.6685844,874.601
928.73085,52.8493381,0.6686036,874.711
928.8443501,52.8493586,0.6686229,874.816
928.95784,52.8493791,0.6686423,874.876
929.0334899,52.8493995,0.668662,874.94
929.1469901,52.8494197,0.6686818,875.038
929.2604501,52.8494399,0.6687018,875.133
929.37395,52.84946,0.6687222,875.196
929.4496,52.8494798,0.6687424,875.275
929.52525,52.8494998,0.6687629,875.321
929.63884,52.8495197,0.6687836,875.327
929.7521801,52.8495394,0.6688043,875.361
929.8278401,52.8495591,0.6688255,875.391
929.94133,52.8495786,0.6688466,875.419
930.0548301,52.8495982,0.6688679,875.453
930.1305401,52.8496177,0.6688893,875.533
930.2441602,52.849637,0.6689109,875.624
930.35747,52.8496566,0.6689323,875.677
930.47102,52.8496759,0.668954,875.739
930.5466502,52.8496953,0.6689757,875.806
930.6602001,52.8497146,0.6689975,875.899
930.7358,52.8497339,0.6690194,875.974
930.8492601,52.8497531,0.6690415,876.046
930.9249101,52.8497723,0.6690637,876.114
931.07622,52.8497915,0.669086,876.199
931.1519301,52.8498105,0.6691084,876.259
931.2275901,52.8498294,0.6691307,876.354
931.34108,52.8498485,0.6691534,876.413
931.45455,52.8498674,0.669176,876.495
931.5681,52.8498863,0.6691987,876.568
931.6436901,52.8499052,0.6692216,876.634
931.75719,52.8499241,0.6692444,876.694
931.83284,52.8499429,0.6692674,876.791
931.9463401,52.8499618,0.6692904,876.84
932.06007,52.8499806,0.6693135,876.903
932.1354802,52.8499996,0.6693367,876.924
932.2490101,52.8500185,0.6693599,876.936
932.3625,52.8500374,0.6693836,876.971
932.4381301,52.8500563,0.6694071,876.983
932.5516801,52.8500752,0.6694307,877
932.6651201,52.850094,0.6694544,876.99
932.7407701,52.8501129,0.6694783,876.981
932.8543901,52.8501324,0.6695024,876.934
932.92992,52.8501519,0.6695267,876.904
933.04338,52.8501708,0.6695506,876.858
933.1568801,52.8501895,0.6695747,876.781
933.2325301,52.8502084,0.6695991,876.715
933.3459899,52.8502275,0.6696234,876.602
933.45946,52.8502463,0.6696477,876.453
933.53511,52.8502654,0.6696724,876.265
933.6486402,52.850284,0.6696972,876.078
933.7622201,52.8503027,0.669722,875.859
933.8378801,52.8503213,0.6697468,875.636
933.95137,52.8503397,0.6697717,875.385
934.02702,52.8503583,0.6697966,875.121
934.1405799,52.8503767,0.6698218,874.841
934.2540801,52.8503953,0.6698471,874.554
934.3297901,52.8504138,0.6698726,874.259
934.48103,52.850432,0.6698981,873.953
934.55669,52.8504504,0.6699235,873.711
934.63234,52.8504687,0.6699492,873.448
934.7458401,52.8504869,0.669975,873.205
934.8215201,52.8505051,0.6700009,872.956
934.9349802,52.850523,0.6700269,872.717
935.04848,52.8505412,0.6700531,872.459
935.1619401,52.8505593,0.6700794,872.226
935.27544,52.8505772,0.6701056,872.007
935.35109,52.8505951,0.6701321,871.806
935.4267402,52.8506129,0.6701587,871.597
935.5780501,52.8506306,0.6701854,871.431
935.6536701,52.8506482,0.6702123,871.24
935.7293301,52.8506658,0.6702394,871.11
935.8806601,52.8506834,0.6702665,870.979
935.95632,52.8507009,0.6702937,870.861
936.03197,52.8507183,0.6703208,870.8
936.1454601,52.8507356,0.6703483,870.731
936.25893,52.8507529,0.670376,870.701
936.3345799,52.8507702,0.6704038,870.695
936.4480801,52.8507873,0.6704316,870.708
936.5615702,52.8508042,0.6704595,870.729
936.6372201,52.8508208,0.6704876,870.723
936.75069,52.8508374,0.6705156,870.717
936.82634,52.8508539,0.6705439,870.715
936.9398401,52.8508701,0.6705721,870.758
937.0533001,52.8508864,0.6706002,870.778
937.1289501,52.8509024,0.6706264,870.958
937.24245,52.8509182,0.6706548,871.02
937.3559401,52.8509336,0.6706836,871.118
937.43172,52.850949,0.6707128,871.253
937.54509,52.850964,0.670742,871.385
937.69649,52.850979,0.6707714,871.529
937.73436,52.8509938,0.6708008,871.644
937.8477302,52.8510086,0.6708304,871.798
937.96123,52.8510231,0.6708601,871.951
938.0746901,52.8510375,0.6708899,872.128
938.1503501,52.8510517,0.6709199,872.291
938.2260001,52.8510658,0.6709497,872.503
938.3394902,52.8510799,0.6709797,872.712
938.45296,52.8510938,0.6710097,872.924
938.52861,52.8511078,0.6710398,873.092
938.6421101,52.8511217,0.6710701,873.275
938.79338,52.8511354,0.6711005,873.459
938.8312201,52.8511492,0.671131,873.614
938.94469,52.8511629,0.6711614,873.752
939.0581801,52.8511766,0.671192,873.906
939.1717701,52.8511903,0.6712227,874.035
939.2473001,52.8512039,0.6712535,874.156
939.36095,52.8512176,0.6712841,874.277
939.43645,52.8512313,0.671315,874.373
939.5499101,52.8512449,0.6713459,874.482
939.66347,52.8512585,0.6713766,874.584
939.7390602,52.8512721,0.6714075,874.684
939.85252,52.8512859,0.6714384,874.774
939.92818,52.8512994,0.6714692,874.908
940.04164,52.8513132,0.6715003,875.011
940.1552601,52.8513268,0.6715312,875.131
940.2686601,52.8513405,0.6715623,875.188
940.3443201,52.8513541,0.6715933,875.29
940.4578102,52.8513678,0.6716245,875.346
940.57127,52.8513814,0.6716557,875.405
940.64693,52.8513951,0.6716869,875.444
940.7604201,52.8514088,0.6717182,875.488
940.83617,52.8514226,0.6717496,875.48
940.9495699,52.8514363,0.671781,875.447
941.063,52.8514499,0.6718125,875.4
941.13872,52.8514635,0.671844,875.339
941.2521501,52.8514771,0.6718756,875.271
941.32781,52.8514906,0.6719072,875.194
941.4414201,52.8515042,0.6719389,875.075
941.55476,52.8515176,0.6719708,874.945
941.6682901,52.8515311,0.6720026,874.809
941.7818501,52.8515446,0.6720348,874.674
941.85744,52.8515579,0.6720668,874.547
941.9332101,52.8515712,0.6720988,874.423
942.04668,52.8515845,0.672131,874.316
942.1600502,52.8515977,0.6721632,874.21
942.2357001,52.8516109,0.6721956,874.116
942.3492301,52.8516241,0.672228,874.046
942.42488,52.8516372,0.6722605,873.99
942.5383501,52.8516503,0.6722931,873.924
942.65184,52.8516635,0.6723256,873.893
942.76531,52.8516765,0.6723583,873.865
942.84096,52.8516895,0.672391,873.829
942.9544501,52.8517025,0.6724238,873.81
943.0301101,52.8517153,0.6724567,873.777
943.14363,52.851728,0.6724897,873.763
943.2571301,52.8517407,0.6725229,873.787
943.3327801,52.8517533,0.672556,873.841
943.4842401,52.8517658,0.6725891,873.917
943.55983,52.8517783,0.6726225,873.987
943.67326,52.8517905,0.6726557,874.127
943.74892,52.8518027,0.6726889,874.279
943.86253,52.8518151,0.6727222,874.4
943.9380701,52.8518273,0.6727554,874.519
944.0515602,52.8518395,0.6727887,874.646
944.16502,52.8518517,0.6728219,874.775
944.24068,52.8518638,0.6728551,874.905
944.3542001,52.8518759,0.6728883,875.048
944.4676402,52.8518881,0.6729215,875.195
944.54335,52.8519004,0.6729545,875.336
944.6568501,52.8519127,0.6729874,875.495
944.7325001,52.8519251,0.6730202,875.664
944.8459899,52.8519375,0.6730528,875.849
944.95946,52.85195,0.6730855,876.022
945.0352001,52.8519628,0.6731179,876.167
945.1486101,52.8519754,0.6731503,876.278
945.2621,52.8519882,0.6731826,876.411
945.33775,52.852001,0.6732148,876.562
945.4512501,52.8520137,0.6732469,876.703
945.5269001,52.8520263,0.673279,876.816
945.64043,52.8520389,0.6733111,876.958
945.7539201,52.8520514,0.6733429,877.109
945.8296402,52.8520639,0.6733748,877.283
945.9431,52.8520763,0.6734065,877.456
946.0566001,52.8520887,0.6734384,877.625
946.1322501,52.8521011,0.6734701,877.798
946.2457101,52.8521135,0.6735017,877.968
946.35918,52.8521259,0.6735334,878.124
946.4349201,52.8521383,0.6735649,878.247
946.5483301,52.8521506,0.6735965,878.425
946.6617901,52.852163,0.673628,878.625
946.7374401,52.8521755,0.6736595,878.812
946.85094,52.852188,0.6736908,879.019
946.92659,52.8522007,0.6737219,879.195
947.04006,52.8522131,0.673753,879.342
947.1535501,52.8522258,0.6737844,879.464
947.26701,52.8522385,0.6738154,879.595
947.3805101,52.8522513,0.6738464,879.707
947.45628,52.8522641,0.6738773,879.855
947.5318201,52.8522771,0.6739079,880.064
947.6452801,52.8522901,0.6739381,880.331
947.75877,52.8523033,0.6739683,880.6
947.8343999,52.8523166,0.6739981,880.858
947.94789,52.85233,0.6740279,881.14
948.0613601,52.8523435,0.6740575,881.432
948.1370101,52.8523571,0.6740871,881.691
948.2505,52.8523708,0.6741167,881.906
948.36397,52.8523845,0.6741463,882.123
948.4774899,52.8523984,0.6741759,882.323
948.55318,52.8524122,0.6742055,882.466
948.66661,52.8524261,0.6742353,882.589
948.7425702,52.85244,0.6742651,882.684
948.8559101,52.8524539,0.674295,882.753
948.9314401,52.8524679,0.674325,882.836
949.04491,52.8524818,0.6743547,882.917
949.1584301,52.8524957,0.6743848,882.946
949.2340901,52.8525097,0.6744147,882.982
949.3475502,52.8525236,0.6744448,882.951
949.46101,52.8525376,0.674475,882.892
949.5746,52.8525515,0.6745055,882.779
949.65025,52.8525653,0.6745358,882.705
949.76372,52.8525792,0.6745664,882.576
949.83937,52.852593,0.6745971,882.394
949.9529002,52.8526067,0.6746279,882.207
950.0285501,52.8526204,0.674659,882.011
950.14201,52.8526342,0.67469,881.827
950.2556,52.8526478,0.6747211,881.638
950.33125,52.8526613,0.6747524,881.456
950.44472,52.8526748,0.6747841,881.217
950.5582101,52.8526882,0.6748158,880.916
950.6717401,52.8527015,0.6748477,880.61
950.74736,52.8527148,0.6748799,880.245
950.86092,52.8527281,0.6749119,879.854
950.97435,52.8527413,0.6749439,879.439
951.05,52.8527545,0.6749761,879.075
951.16347,52.8527677,0.6750082,878.643
951.23912,52.8527808,0.6750403,878.257
951.3526502,52.852794,0.6750725,877.856
